"","Acacia","Acalypha","Acanthaceae","Achyranthes","Acronychia","Acrostichum","Agathis","Agathis.australis","Aleurites","Alphitonia","Alternanthera","Alyxia","Amaranthaceae","Amaranthus","Anacardiaceae","Anacolosa","Annonaceae","Anthoceros","Antidesma","Antirhea","Apiaceae","Apium","Apium.prostratum","Apocynaceae","Araceae","Araliaceae","Araucaria","Ardisia","Arecaceae","Argophyllaceae","Aristotelia","Arytera","Ascarina","Ascarina.lucida","Aspleniaceae","Asplenium","Astelia","Asteraceae","Asteroideae","Avicennia","Baccaurea","Balanops","Barringtonia","Bignoniaceae","Bischofia","Blechnum","Blyxa","Brassicaceae","Bryosporis.problematicus","Burseraceae","Cal_yrs_BP","Callitriche","Callitris","Calophyllum","Calycosia","Calystegia","Canarium","Canavalia","Caprifoliaceae","Cardiopteridaceae","Cardiospermum","Carex","Caryophyllaceae","Casuarina","Casuarinaceae","Celtis","Cerberiopsis","Cichorioideae","Claoxylon","Clematis","Clusiaceae","Cocos","Cocos.nucifera","Codia","Colocasia","Colocasia.esculenta","Combretaceae","Commelina","Commersonia","Convolvulaceae","Coprosma","Cordyline","Coriaria","Corynocarpus","Cunoniaceae","Cupaniopsis","Cuphea","Cyathea","Cyatheaceae","Cyathula","Cyclophyllum.barbatum","Cyperaceae","Cyperus","Cyrtandra","Dacrycarpus","Dacrycarpus.dacrydioides","Dacrydium","Dacrydium.cupressinum","Decaisnina.forsteriana","Decaspermum","Desmodium","Dianella","Dicksonia","Dicranopteris","Dicranopteris.linearis","Dillenia","Dilleniaceae","Diospyros","Dodonaea","Dodonaea.viscosa","Dolicholobium","Dracaena","Dysoxylum","Elaeocarpaceae","Elaeocarpus","Elattostachys","Eleocharis","Embelia","Endospermum","Epacrideae","Ericaceae","Erythrina","Erythrina.variegata","Escalloniaceae","Euodia","Euphorbia","Euphorbiaceae","Excoecaria","Exocarpos","Fabaceae","Fagraea","Ficus","Fimbristylis","Flagellaria","Flagellariaceae","Freycinetia","Garcinia","Gardenia","Garuga","Geniostoma","Geranium","Gesneriaceae","Glochidion","Gonocarpus","Goodeniaceae","Grewia","Group.1","Guettarda","Guioa","Gunneraceae","Gymnosporia","Gymnostoma","Haloragaceae","Haloragis","Hedycarya","Hemionitis","Heritiera","Hernandia","Hibbertia","Hibiscus","Histiopteris.incisa","Homalanthus","Homalium","Huperzia.varia","Hymenophyllaceae","Hymenophyllum","Hypolepis","Ilex","Ipomoea","Ixora","Jasminum","Joinvillea","Juncus","Knightia","Lamiaceae","Lauraceae","Laurelia","Lecythidaceae","Leea","Lepironia","Lepisorus","Leptospermum","Leucas","Libocedrus","Liliaceae","Lindsaeaceae","Loganiaceae","Longetia","Loranthaceae","Ludwigia","Lycopodiaceae","Lycopodiella","Lycopodiella.cernua","Lycopodiella.lateralis","Lycopodium","Lycopodium.scariosum","Lygodium","Macaranga","Machaerina","Maesa","Mallotus","Malpighiaceae","Malvaceae","Marattiaceae","Maytenus","Medinilla","Melaleuca","Melastoma","Melastomataceae","Meliaceae","Melicope","Melicytus","Melochia","Meryta","Metrosideros","Metroxylon","Metroxylon.vitiense","Microsorum","Momordica","Monimiaceae","Moraceae","Morinda","Muehlenbeckia","Mussaenda","Myoporum","Myoporum.rapense","Myriophyllum","Myristica","Myrsine","Myrtaceae","Neonauclea","Neopanax.arboreus","Nepenthes","Nestegis","Neuburgia","Nothofagus","Nymphoides","Nymphoides.indica","Olacaceae","Oleaceae","Olearia.colensoi","Onagraceae","Ophioglossum","Ophiorrhiza","Orchidaceae","Oxalis","Paesia","Palaquium","Pandanaceae","Pandanus","Pandanus.tectorius","Parinari","Parsonsia","Pectinopitys.ferruginea","Pemphis","Phaleria","Phormium","Phyllanthaceae","Phyllanthus","Phyllocladus","Phytolaccaceae","Pinaceae","Pinus","Piper","Pisonia","Pittosporum","Planchonella","Plantago","Plantago.lanceolata","Plerandra","Plicosepalus","Poaceae","Podocarpaceae","Podocarpus","Polygala","Polygonaceae","Polygonum","Polypodiaceae","Polypodium","Polyscias","Portulacaceae","Potamogeton","Premna","Primulaceae","Proteaceae","Prumnopitys.taxifolia","Psidium.guajava","Psilotum","Psychotria","Pteridaceae","Pteridium","Pteridium.esculentum","Pteris","Pteris.berteroana","Pteris.tremula","Pyrrosia","Quintinia","Randia","Ranunculaceae","Ranunculus","Rauvolfia","Restionaceae","Rhamnaceae","Rhizophora","Rhizophoraceae","Rhopalostylis.sapida","Rhus","Rosaceae","Rubiaceae","Rubus","Rumex","Rutaceae","Salacia","Salicaceae","Santalaceae","Sapindaceae","Sapotaceae","Saurauia","Scaevola","Scaevola.taccada","Schefflera","Schizaea","Schoenus","Scirpus","Selaginella","Selaginella.kraussiana","Sigesbeckia.orientalis","Simaroubaceae","Site","Sloanea","Solanaceae","Solanum","Sonchus","Sophora","Sophora.tomentosa","Stachytarpheta","Stenochlaena","Stenochlaena.palustris","Streblus","Symplocaceae","Symplocos","Syzygium","Tapeinosperma","Terminalia","Thelypteris","Thymelaeaceae","Timonius","Tournefortia","Trema","Trifolium","Triumfetta","Turrillia","Typha","Typha.angustifolia","Typha.latifolia","Typha.orientalis","Ulex.europaeus","Ulmaceae","Urena","Urticaceae","Verbenaceae","Veronica","Vigna","Vitaceae","Vitex.lucens","Weinmannia","Xanthomyrtus"
"35",0,0,0,0,0,45.1914158194647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532339632685653,0,0,0.808640905677814,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0.383293682262754,0,0,0,0,0,0,0,0,0,10.4556242999238,0,0,0,0,0,0,0,0,5.63667205082667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33712221341087,0,3.22361222015201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08438494320679,0,0.826220055801245,0,0,0,0,0,0,0,0.93671757086281,0,0,0,0,1.69513233333082,0,0,0,"(900,1.4e+03]",0,0,0,3.58184398129875,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36528252549019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44027445065507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08820160366552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.877355425001,0,0,0,0,2.22820599585496,0,0,0,0,0,2.15450501951918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53195516517316,0,0,0,0.621200105736188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,10.2240979611247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80800095107888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3924389229032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79973845330797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4934316114843,0,0,0,0,1.67627652618439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lot",0,0,0,0,0,0,0,0,35.6060155739167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0.671974816729016,0,0,0,0,0,0,0,0.0308928019771393,0,0,0,0,0,0,0.203873598369011,0,0,0,0,0,0,0,0,0,0,0,1.79336442694301,0,0,0,0,0,0,0,0,0,0,0,0.101936799184506,0,0,0,1.38258442717153,0,0,0,0,0,1141,0,0,0.08110300081103,0,0,0,0,0,0,0,0,0,0,0.517510806843319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9917765456102,0,0,2.32148039018728,0,0,0,0,0.111995802788169,0,0,0,0,0,0,1.22181000788177,0,0.0308928019771393,0,0,0,0,0.0308928019771393,0,0,0,0,0,0,0,0.588554804050686,0,0,0,0,0,0,0,0,0,0,0.0308928019771393,0,0,0,0,0,0,0,0,0,0,0,0,0.16220600162206,0,0,0,"(900,1.4e+03]",0,0.101936799184506,0,0,0,0,0,0,0,0,0,0,0,0,1.58645802554055,0.244825403949814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2026685246344,0,0,0,0,0,0.08110300081103,0.793944803936421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08110300081103,0.193098803599199,0,0.111995802788169,0,0,0,0,0,0,0,0,0,0,0,0,0.0617856039542787,0,0,0,0,0,12.1321651428417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2248606091522,0,0,0,0,0,0,2.34623242112921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08110300081103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183039799995536,0,0.16220600162206,0,0,0,0,0,0,0,"bon",0,0.101936799184506,0,0,0,0,0,0,0,0,0,0.08110300081103,0,0,0,11.85399959313,0,0,0,0.409348417439175,0,0,0,0,0,0,0,0,0,0,1.69134280857407,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,2.76657667762553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68301788444519,0,0,0,0,0,0,0,0,3.68876894410438,0,0,0,0,0,0,0,0.461096072333908,0,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0.922192266478855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2672662511291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9106890508611,0,0,0.922192266478855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461096072333908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461096072333908,0,0,0,0,0,0,0,4.65519871615649,0,0,0,0,0,0,0,0,0,0,0,27.2046669277792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.677266824786,0,0,0,0,0,6.91644218130797,0,0,0,0,0,0,0,0,0,0,0,0,0.922192266478855,0,0,0,0,0,0,0,0.775866513598267,0,0,0,0,0,0,0,0,0,0,0,0,5.53315335525105,0,0,0,0.922192266478855,0.461096072333908,0,0,0,0,0,0,0,0,0,0,0,"vol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387933317704652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20088888888889,0,0,0,0,0,0,0,0,0,2.70311111111111,0,0,0,0,0,0,0,0,0,0,0,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1324444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20088888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0328888888889,0,0,0,0,1.50133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1262222222222,0,0,0,0,"aro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0.250404057399302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94516892268313,0,0,0,0,0,0,0,0,0.494452699629594,0,0,0,0,0,0,0,0,0,0,0,0,1207.25,0,0,0,0,0,0,0,0.155459347648845,0,0,0,0,1.06666314445164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9370526982232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253985264987848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2718194424753,0,0,0,0,0,0,0,0,0,0,0.104881366051991,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62515536509084,0,0,0,0,0,0,0,0,0,0,0,0,0.0787417334661186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837958390610582,0,0,0,0,0,0,0,0,0,0,0,0,1.50995181225225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1701954283942,0,0.104881366051991,0,0,0,2.16397444717638,0,0,0,0,0,0,0.2910454162386,0,0,0,0.308288615151152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35528538915946,0,0,1.92911240151035,0,0,0,0.145522691347312,0,0,0,0,0,0,0,0,0,0,0,0,"yac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593471810089021,0.29673590504451,0,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,1603.4,0,0,0,0,0,0,0,0,0,0,11.8694362017804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48367952522255,0.29673590504451,0,0,0,0,10.3857566765579,0,0,0,0,0.29673590504451,0,0,0,0,20.4747774480712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0.593471810089021,0,0,0.593471810089021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593471810089021,0,0,0,25.5192878338279,0,0,1.18694362017804,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,0,0.593471810089021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18694362017804,0,0,3.26409495548961,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,0,2.67062314540059,0,0,0,0,0,0,0,0,0,0,0,0,0.593471810089021,0,0,0,0,0,1.48367952522255,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,2.37388724035608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,0,"wai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85756676557863,0,0,0,0,0,7.71513353115727,0,0,0,0,0
"42",0,0.82170460373888,0,0,0,0,0.130927986415663,0,0,0,0,0,0,0,0,0,0,0,0,0.172490746182911,0,0,0,0,0,0.12001200120012,0,0,0.447194026984807,0,0,0,2.06062841122548,0,0,0,0,0.112484745582851,0,0,0,1.10440905606982,0,0,0.339385559503581,1.29825785677204,0,0,0,0,1691.33333333333,0,0,0.202493746482941,0,0,0,0,0,0,0,0,0,0,0.367457237048584,0,0,0,0.141843971631206,0,0,0,0,0,0,0,0,0,0.141843971631206,0,0.332502078137988,0,0,0,0.884929475597318,0,0,0,1.65398547601351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72522581488265,0,0.03000300030003,0,0,0,0,0.141843971631206,0,0,0,0.387831800636423,0,3.55830282449904,0.296535251232981,0,0.03000300030003,0,0,0,0,0,0,0,0,0,1.01090530340242,0.03000300030003,0,0,0,0,3.0365785557173,0,0,0,0.06000600060006,0,0,0,0.03000300030003,0,0,"(1.4e+03,1.9e+03]",0,0.03000300030003,0,0,0,0,0.6509753219711,0,0,0,0,0,0,0,0.872725941878424,0.0709219858156028,0,0,0.396816463096938,0,0.297822799736333,0,0,0,0,0,0,0,0,0,0,0,8.70157228488806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0268793738821,0,0.195610265117348,1.48359591092552,0,0.112484745582851,0.224969491165703,0,0,0,0,0,0,0,0.112484745582851,0,0.124688279301746,0,0.03000300030003,0,0.640229195095453,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79382027978359,2.5772588401197,0.0709219858156028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6727140215481,0,0.06000600060006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374984492665853,0,0.421867304786403,0,0.575914810136503,0,0,0,0,1.09274327443356,0,0,0,0,0,0,0,0,0,0.03000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141843971631206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03000300030003,0,0.173134520434587,0,0,0,0,0,0,0,"tag",0,0,0,0,0,0,0,0,0,0,0,0.334709281401956,0.354609929078014,0,0,0,0,0,0,0,0,0,0.0709219858156028,0,0,0,0,0,2.09060323446257,0,6.49236478802547,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609756097560976,0,0,3.04878048780488,8.53658536585366,0,0,0,0,0,0,0,0,0.609756097560976,0,0,0,0.609756097560976,0,0,0,0,0,0,0,0,0,0,0,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9024390243902,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65853658536585,0,0,0,0,0,0,0,0,0,0,0,3.04878048780488,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609756097560976,0,0,0,0,0,0,0,0,0,0,0,0,"lan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3658536585366,0
"44",0,0,0,0,0,9.56667953781389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,3.56612971598135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0771807151042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836633663366337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53960396039604,0,0,0,0,0,0,0,0,0,0,16.1494214279419,0,45.3534598902875,0,1.97524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08910891089109,0,0,0,0,1.58415841584158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lot",0,0,0,0,0,0,0,0,1.01980198019802,0,0,0,1.24257425742574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570812679327272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0618811881188119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0922519194545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142267040208844,0.0618811881188119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108695652173913,0,0,0,0,0,0,0,0,1.03806106780375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107296137339056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46456551053303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81616600878544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618811881188119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ngo",0,0,0,0,0,0,0,0.142267040208844,0,0,0,0,0,0,0,0,0,0,0,2.33197337980892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0.0476644423260248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860964177295605,0,0,0,0,0.201392343940168,0,0,0,0.985492570428702,0,0,0,0,0.0476644423260248,0,0,0,0,0,0,0,0,0,0,0,0,1563.85,0,0.0384319754035357,0,0,0,0,0,0,0,0,0,0,0,7.58699951419638,0.0953288846520496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421249621725314,0,0,29.9340757897606,0,0,0,0,0.0768639508070715,0,0,0,0,0,0,0,0,0,0.325920737073264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476644423260248,0,0,0,0,0,0.0476644423260248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860964177295605,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8454785458718,0.18142530238161,0.0476644423260248,0,0,0,0,0,0,1.46986735289786,0,0,0.162960368536632,0,0,0,0,0.0384319754035357,0,0,0,0.0860964177295605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29917662515232,0,0,0,0,0,0.142993326978074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401282580166756,0,0,0,0,0,0,0,0,0.0476644423260248,0,0,0,0,0,0,0,0,0,0,0,0,1.85418710693322,0,0,0,0,0,0.0953288846520496,0,0,0,0,0,0,0.0476644423260248,0,0,0,0,0,0,36.293377023907,0,0,0,0,0,0,0,0,0.0860964177295605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699505916472553,0,0,0,0,0,0,0,0,0.124528393133096,0,0,0,"plu",0.0476644423260248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
