"","Acacia","Acalypha","Acanthaceae","Achyranthes","Acrostichum","Agathis","Agathis australis","Albizia","Aleurites","Alphitonia","Alternanthera","Alyxia","Amaranthaceae","Amaranthus","Anacardiaceae","Anacolosa","Annonaceae","Anthoceros","Antidesma","Antirhea","Apiaceae","Apium prostratum","Apocynaceae","Apodytes clusiifolia","Araceae","Araliaceae","Araucaria","Ardisia","Arecaceae","Argophyllaceae","Aristotelia","Arytera","Ascarina","Ascarina lucida","Asparagaceae","Aspleniaceae","Asplenium","Astelia","Asteraceae","Austrobuxus","Avicennia marina","Baccaurea","Balanops","Barringtonia","Bignoniaceae","Bischofia","Blechnum","Boraginaceae","Brassicaceae","Burseraceae","Cal_yrs_BP","Callitriche","Callitris","Calophyllaceae","Calophyllum","Calycosia","Calystegia","Canarium","Canavalia","Cannabaceae","Caprifoliaceae","Cardiopteridaceae","Cardiospermum","Carex","Caryophyllaceae","Casuarina","Casuarinaceae","Celastraceae","Celtis","Cerberiopsis","Chrysobalanaceae","Claoxylon","Clematis","Clethraceae","Clusiaceae","Cocos","Cocos nucifera","Codia","Colocasia","Colocasia esculenta","Combretaceae","Combretum","Commelina","Commersonia","Convolvulaceae","Coprosma","Cordyline","Coriaria","Corynocarpus","Cucurbitaceae","Cunoniaceae","Cupaniopsis","Cuphea","Cyathea","Cyatheaceae","Cycadaceae","Cyclophyllum barbatum","Cyperaceae","Cyperus","Cyrtandra","Dacrycarpus","Dacrycarpus dacrydioides","Dacrydium","Dacrydium cupressinum","Decaisnina forsteriana","Decaspermum","Dennstaedtiaceae","Desmodium","Dianella","Dicksonia","Dicranopteris","Dicranopteris linearis","Dillenia","Dilleniaceae","Diospyros","Dodonaea","Dodonaea viscosa","Dolicholobium","Dracaena","Dysoxylum","Ebenaceae","Elaeocarpaceae","Elaeocarpus","Elattostachys","Eleocharis","Embelia","Endospermum","Ericaceae","Erythrina","Erythrina variegata","Escalloniaceae","Euodia","Euphorbia","Euphorbiaceae","Excoecaria","Exocarpos","Fabaceae","Fagraea","Ficus","Fimbristylis","Flagellaria","Flagellariaceae","Freycinetia","Garcinia","Gardenia","Garuga","Geniostoma","Geranium","Gesneriaceae","Glochidion","Goodeniaceae","Grewia","Group.1","Guettarda","Guioa","Gunneraceae","Gymnosporia","Gymnostoma","Haloragaceae","Haloragis","Hedycarya","Hemionitis","Heritiera","Hernandia","Hibbertia","Hibiscus","Histiopteris incisa","Homalanthus","Homalium","Huperzia varia","Hydrocharitaceae","Hymenophyllaceae","Hymenophyllum","Hypolepis","Ilex","Ipomoea","Ixora","Jasminum","Joinvillea","Juncus","Knightia","Lamiaceae","Lauraceae","Laurelia","Lecythidaceae","Leea","Lepidosperma","Leptospermum","Libocedrus","Liliaceae","Lindsaeaceae","Liquidambar","Loganiaceae","Longetia","Loranthaceae","Ludwigia","Lumnitzera","Lycopodiaceae","Lycopodiella","Lycopodiella cernua","Lycopodiella lateralis","Lycopodium","Lycopodium scariosum","Lycopodium volubile","Lygodium","Lythraceae","Lythrum","Macaranga","Macrolearia colensoi","Maesa","Mallotus","Malpighiaceae","Malvaceae","Marattiaceae","Maytenus","Melaleuca","Melastoma","Melastomataceae","Meliaceae","Melicope","Melicytus","Melochia","Menyanthaceae","Meryta","Metrosideros","Metroxylon","Metroxylon vitiense","Microsorum","Monimiaceae","Moraceae","Muehlenbeckia","Mussaenda","Myoporum","Myoporum rapense","Myriophyllum","Myristica","Myrsine","Myrtaceae","Neonauclea","Neopanax arboreus","Nepenthes","Nestegis","Neuburgia","Nothofagus","Nyctaginaceae","Nymphoides","Nymphoides indica","Olacaceae","Oleaceae","Onagraceae","Ophioglossum","Ophiorrhiza","Orchidaceae","Oxalis","Paesia","Palaquium","Pandanaceae","Pandanus","Pandanus tectorius","Paracryphiaceae","Parinari","Parsonsia","Pectinopitys ferruginea","Phaleria","Phormium","Phyllanthaceae","Phyllanthus","Phyllocladus","Phytolaccaceae","Picrodendraceae","Pinaceae","Pinus","Piper","Piperaceae","Pisonia","Pittosporaceae","Pittosporum","Planchonella","Plantaginaceae","Plantago","Plerandra","Poaceae","Podocarpaceae","Podocarpus","Polygala","Polygonaceae","Polygonum","Polypodiaceae","Polypodium","Polyscias","Portulacaceae","Potamogetonaceae","Primulaceae","Proteaceae","Prumnopitys taxifolia","Psidium guajava","Psilotum","Psychotria","Pteridaceae","Pteridium","Pteridium esculentum","Pteris","Pteris berteroana","Pteris tremula","Pyrrosia","Quintinia","Randia","Ranunculaceae","Ranunculus","Rauvolfia","Rhamnaceae","Rhizophora","Rhizophoraceae","Rhopalostylis sapida","Rhus","Rhynchospora","Rosaceae","Rubiaceae","Rumex","Rutaceae","Salacia","Salicaceae","Sapindaceae","Sapotaceae","Saurauia","Scaevola","Scaevola taccada","Schefflera","Schizaea","Schoenus","Selaginella","Selaginella kraussiana","Sigesbeckia orientalis","Simaroubaceae","Site","Sloanea","Smilacaceae","Solanaceae","Solanum","Sonchus","Sophora","Sophora tomentosa","Stachytarpheta","Stemonuraceae","Stenochlaena","Stenochlaena palustris","Streblus","Symplocos","Syzygium","Tapeinosperma","Terminalia","Thelypteris","Thymelaeaceae","Timonius","Trema","Trifolium","Triumfetta","Turrillia","Typha","Typha latifolia","Typha orientalis","Typhaceae","Ulex europaeus","Ulmaceae","Urena","Urticaceae","Verbenaceae","Veronica","Vigna","Vitaceae","Vitex lucens","Weinmannia","Xanthomyrtus"
"35",0,0,0,0,0,0.221304273996471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313343144468972,0,0,0,0.258709228619969,0,0.22075055187638,0,0,0,0.304451802796174,0,0,0,0,0,0.203521590650874,0,0,0,0,0.11037527593819,0,0,0,0,0,0,1120.66666666667,0,0,0,0,0,0,0,0,0.0557413600891862,0,0,0,0,0,0,9.64387566928598,0,0,0,0,0,0,0,0.0551876379690949,0,0,0.0551876379690949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59112092224675,0,0,46.4785939231663,0,0,0,0,0.443162270113033,0,0,0,0,0,0,0,0,0,0,0.102037656385482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925925925925926,0,0,0,0,0,0,0,0,0.165562913907285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95348426567833,0,0.101483934265391,0.0551876379690949,0,0,0,0,0,0,0,4.89267737360165,0,0,0,0,0,0.157225294354577,0,0,0,0,0,0,0,2.66317473091156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925925925925926,0,0,3.55856903438245,0,0,0,0,0,0.452785755477952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424272142527253,0,0,0,0,0,0,0,0.101483934265391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32769664723307,0,0,0,0,0,0.258709228619969,0,0,0,0,0,0.166116636027376,0,0,0,0,0,0,14.1004927716704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557413600891862,0,0,0,0,0.0462962962962963,0.166116636027376,0,0,0,0,0,0,0,0,0,0,"plu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11037527593819,0,0,0,0,0,0,0
"36",0,0,0,0,10.9536331389782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9337034458365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0328531248179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53960396039604,0,0,0,0,0,0,0,0,0,0,0,25.8415841584158,0,0,1.97524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39986922665399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24257425742574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08910891089109,0,0,0,8.33087422158372,0,0,0,0,0.838138263092195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lot",0,0,0,0,0,0,0,0,0,0,18.8228097671564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,46.0186680287305,0,0,0,0,0,0,0,1.33712221341087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568558703686156,0,0.814550605853634,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,0.383293682262754,0,0,0,0,0,0,0,0,0,0,10.4815062129364,0,0,0,0,0,0,0,0,0,0,5.84852057137184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44293881676616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09961802129974,0,0,0.832258227720017,0,0,0,0,0,0,0,0.94356327945157,0,0,0,0,1.70752067997268,0,0,"(900,1.4e+03]",0,0,0,3.76804750376454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20253849525405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53826715941754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08820160366552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3640403877952,0,0,0,0,2.30340009807449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63618560283016,0,0,0,0.621200105736188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0.150023177738134,0,0,0,0,0,0,0,0.0120336943441637,0,0,0,0,0,0,0.0750750750750751,0,0,0,0,0,0,0,0,0,0,0,0.499331243477109,0,0,0,0,0,0,57.8615255747959,0,0,0,0,0,0.0375375375375375,0,0,0,0.277851915323997,0,0,0,0,1141,0,0,0,0.012970168612192,0,0,0,0,1.07648349862737,0,0,0,0,0,0,0.0898547060173154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06086816985973,0,0,0.753496687348827,0,0,0,0,0.0250038629563556,0,0,0,10.4095792543446,0,0,0,0.351181014275032,0,0.0120336943441637,0,0,0,0,0.0120336943441637,0,0,0,0,0,0,0,0,0.115358549210689,0,0,0,0,0,0,0,0,0,0.0120336943441637,0,0,0,0,0,0,0,0,0,0,0,0,0.0259403372243839,0,0,"(900,1.4e+03]",0,0.0375375375375375,0,0,0,0,0,0,0,0,0,0,0,0,0.352926990399072,0.0745750948380568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87636472669273,0,0,0,0,0,0,0.012970168612192,0,0,0.226098213287245,0,0,0,0,0.0375375375375375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012970168612192,0.0379740315685476,0,0.0250038629563556,0,0,0,0,0,0,0,0,0,0,0,0,0.0240673886883273,0,0,0,0,0,4.37542186162057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9821797594417,0,0,0,0,0,0,0.771818258016968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012970168612192,0,0,0,0,0,0.0120336943441637,0.012970168612192,0,0,0,0,0,0,0,0.0505077061497295,0,0.0259403372243839,0,0,0,0,0,0,"bon",0,0,0.0375375375375375,0,0,0,0,0,0,0,0,0,0.012970168612192,0,0,0,3.4698006242065,0,0,0.122209891977693,0,0,0,0,0,0,0,0,0,0,0.525398553113509,0,0,0,0,0,0,0
"39",0,2.04516961178953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244315461706766,0,0,1.05790477459482,0,0,0,2.57223626788844,0,0,1.48042342993255,0,0.0819000819000819,0.0819000819000819,0,0,0.0977517106549365,0,0,0,0.921280198980059,0,0,0,0,1279.33333333333,0,0,0,0.514485542536033,0.0819000819000819,0,0,0,0,0,0,0,0,0,0,0.202673028759985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120772946859903,0,0,0,4.18400039718413,0,0,43.0517186828547,0,0,0,0,0.0488758553274682,0,0,0,0,0,0,1.90678693483743,8.19224809407138,0,0,0,0,0,0,0,0,0.122157730853383,0,0,0.13077593722755,0,0,0,0.0977517106549365,0,0,0,0,0.0805152979066023,0,0,0,0,0.212676019127632,0,0,0,0,0,0.244379276637341,0,0,0,0.0805152979066023,0,0,0.458376264827878,0.472843109589253,0,"(900,1.4e+03]",0,0.0891335042807694,0,0,0,0.163800163800164,0,0,0,0,0,0,0,0,3.44815681421572,0.211291235134152,0,0,0,0.12939115323407,0,0.21852465751484,0,0,0.0402576489533011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22165209963246,0,0,0.458376264827878,0,0,3.70795058733348,0,0.0891335042807694,0.643876695770104,0,0,0,0,0,0,0.13077593722755,0,0,0,0,0,0,0.356534017123077,0,0,0,0,0,0,0,0,0,0,0,0.717158571296019,0.905492385155779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977517106549365,0,0.260167090461621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819000819000819,0,0,0.342067172361703,0.357918801116557,0,0.464224903215086,0,0,0,0,1.78638730532139,0,0,0,0,0,0,0,0,0.12939115323407,0.195503421309873,0,0,0,0,0,0,0,0.0819000819000819,0,0,0,0,0,0,0,0,0.0402576489533011,0,0.0819000819000819,0,0.0805152979066023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tag",0,0,0.327600327600328,0,0,0,0,0,0,0,0,0,0.0402576489533011,0,0,0,0.0819000819000819,0,0.0488758553274682,0,0,0,0,0,0,0,0,0,12.1836422677937,0,0,0,0,0,0,0,0,0
"40",0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,4.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77777777777778,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8888888888889,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tuk",0,0,0,0,0,0,35.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593471810089021,0,0.29673590504451,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,1603.4,0,0,0,0,0,0,0,0,0,0,0,0,11.8694362017804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48367952522255,0.29673590504451,0,0,0,0,0,10.3857566765579,0,0,0,0,0.29673590504451,0,0,0,0,20.4747774480712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0.593471810089021,0,0.593471810089021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593471810089021,0,0,0,0,25.5192878338279,0,0,1.18694362017804,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,0,0.593471810089021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18694362017804,0,3.26409495548961,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67062314540059,0,0,0,0,0,0,0,0,0,0,0,0.593471810089021,0,0,0,0,0,1.48367952522255,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,2.37388724035608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,"wai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85756676557863,0,0,0,0,0,0,7.71513353115727,0,0,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570812679327272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618811881188119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0172766535628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801282051282051,0,0.142009393247017,0.0618811881188119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,1.03651518603279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107296137339056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46353492268572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81539306789995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618811881188119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ngo",0,0,0,0,0,0,0,0,0,0.142009393247017,0,0,0,0,0,0,0,0,0,2.33068514499978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35740869195797,0,0,0,0,0,0,0,0,0,3.17254116321292,0,0,0,0,0,0,0,0,0,0,0,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4861750868626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7925477696002,0,0,0,0,1.64761006421974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543717224146621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601684717208183,0,0,0.0376789751318764,0,0,0.120336943441637,0,0,0,0.0753579502637528,0,0,0,0,0,0.255863365426208,0,0.135526421984571,0,0,0,0,0,0,0,0,0,1589.5,0,0,0,0,0,0,0,0,0.0601684717208183,0,0,0,0,0,0,14.3672063239013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791258477769405,0,0,78.7913618569069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376789751318764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376789751318764,0,0,0.113036925395629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978474468526947,0,0,0,0,0,0.0753579502637528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00289189534767,0,0,0,0,0,0.0601684717208183,0,0,0,0,0,0,0,0,0,0,0,0,1.8804121018883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609756097560976,0,3.04878048780488,0,8.53658536585366,0,0,0,0,0,0,0,0,0.609756097560976,0,0,0,0,0.609756097560976,0,0,0,0,0,0,0,0,0,0,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9024390243902,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65853658536585,0,0,0,0,0,0,0,0,0,0,3.04878048780488,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609756097560976,0,0,0,0,0,0,0,0,0,0,0,"lan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3658536585366,0
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159489633173844,0,0,0,0,0,0,0,0,1.76194674358689,0,0,0,0,0,0,61.4537237548253,0,0,0,0,0,0,0,0,0,0.408424704630335,0,0,0,0,1631.5,0,0,0,0,0,0,0,0,0.845951274347847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58731558119563,0,0,1.23497473558673,0,0,0,0,0,0,0,0,0,0,0,0,0.178890876565295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894454382826476,0,0,0,0,0,0,0,0,0,0,0.0797448165869219,0,0,0,0,0,0,0,0,0,0,0,0.0797448165869219,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258635693152217,0.0797448165869219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925696090934769,0,0,0,0,0,0,0.616417446282807,0,0,0.0797448165869219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169190254869569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497870142912983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3699988302191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39990527628227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797448165869219,0,1.07548510241289,0,0,0.159489633173844,0,0,0,0,0,0,0,0,0,0,0.408424704630335,0,0,0,0,0,0,0
