depth	min	max	median	mean
1008	34480	40906	39118	38867
1009	34493	40929	39138	38887
1010	34517	40961	39158	38907
1011	34540	40973	39176	38928
1012	34563	40986	39194	38950
1013	34587	41001	39215	38971
1014	34629	41010	39239	38992
1015	34672	41041	39260	39013
1016	34735	41063	39280	39034
1017	34761	41087	39301	39056
1018	34771	41123	39316	39077
1019	34780	41144	39337	39098
1020	34808	41167	39360	39119
1021	34825	41182	39377	39140
1022	34855	41214	39396	39161
1023	34874	41240	39419	39182
1024	34881	41260	39443	39203
1025	34907	41273	39465	39224
1026	34943	41291	39482	39245
1027	34961	41310	39504	39266
1028	34980	41331	39526	39287
1029	35008	41356	39545	39307
1030	35036	41377	39566	39328
1031	35043	41386	39585	39349
1032	35057	41397	39606	39369
1033	35072	41407	39626	39390
1034	35087	41425	39648	39410
1035	35101	41436	39672	39430
1036	35116	41452	39697	39451
1037	35140	41468	39719	39471
1038	35154	41493	39738	39492
1039	35161	41512	39755	39512
1040	35176	41525	39777	39532
1041	35183	41550	39795	39553
1042	35229	41560	39816	39573
1043	35288	41584	39839	39593
1044	35302	41595	39859	39614
1045	35341	41627	39878	39634
1046	35383	41641	39899	39654
1047	35423	41654	39916	39675
1048	35441	41680	39935	39695
1049	35456	41704	39955	39715
1050	35477	41728	39976	39736
1051	35559	41740	39996	39756
1052	35601	41748	40014	39777
1053	35618	41768	40029	39797
1054	35642	41782	40049	39817
1055	35662	41809	40072	39838
1056	35677	41835	40093	39858
1057	35685	41856	40114	39878
1058	35712	41881	40131	39899
1059	35744	41903	40154	39919
1060	35765	41931	40173	39940
1061	35798	41951	40192	39960
1062	35818	41973	40208	39980
1063	35832	41991	40230	40001
1064	35871	42010	40254	40021
1065	35881	42026	40280	40042
1066	35888	42050	40305	40062
1067	35919	42070	40323	40082
1068	35950	42101	40349	40103
1069	35960	42120	40372	40123
1070	35963	42137	40393	40143
1071	35991	42158	40420	40165
1072	36016	42182	40443	40186
1073	36042	42200	40464	40207
1074	36050	42219	40488	40228
1075	36083	42229	40508	40249
1076	36115	42264	40530	40270
1077	36122	42294	40550	40291
1078	36130	42316	40567	40312
1079	36143	42330	40588	40334
1080	36168	42346	40606	40355
1081	36193	42371	40630	40375
1082	36218	42387	40649	40395
1083	36243	42404	40668	40416
1084	36268	42419	40687	40436
1085	36285	42430	40707	40457
1086	36290	42447	40724	40477
1087	36314	42460	40741	40497
1088	36339	42480	40763	40518
1089	36365	42514	40787	40538
1090	36388	42546	40808	40559
1091	36410	42561	40830	40579
1092	36428	42577	40848	40599
1093	36437	42600	40866	40619
1094	36443	42619	40886	40639
1095	36448	42642	40904	40659
1096	36457	42658	40924	40679
1097	36475	42688	40940	40699
1098	36492	42706	40961	40719
1099	36510	42721	40978	40739
1100	36528	42756	40999	40759
1101	36549	42764	41022	40779
1102	36582	42774	41045	40800
1103	36585	42800	41066	40821
1104	36589	42813	41085	40841
1105	36602	42858	41101	40862
1106	36623	42867	41124	40883
1107	36644	42903	41145	40903
1108	36672	42914	41164	40924
1109	36700	42935	41185	40945
1110	36706	42958	41207	40965
1111	36733	42985	41228	40985
1112	36761	43005	41248	41006
1113	36816	43024	41267	41026
1114	36864	43045	41291	41046
1115	36883	43062	41314	41066
1116	36890	43086	41336	41086
1117	36937	43108	41355	41106
1118	36979	43120	41376	41127
1119	36996	43139	41394	41147
1120	37017	43159	41415	41167
1121	37034	43183	41437	41188
1122	37064	43206	41459	41208
1123	37106	43224	41478	41229
1124	37121	43243	41501	41249
1125	37152	43265	41525	41270
1126	37185	43288	41543	41290
1127	37215	43313	41564	41311
1128	37235	43344	41588	41331
1129	37244	43367	41608	41352
1130	37263	43387	41624	41372
1131	37273	43404	41646	41393
1132	37342	43426	41666	41413
1133	37361	43439	41681	41433
1134	37413	43450	41704	41453
1135	37431	43463	41725	41474
1136	37455	43491	41744	41494
1137	37508	43524	41765	41514
1138	37524	43539	41785	41534
1139	37551	43577	41803	41555
1140	37563	43593	41824	41575
